date,state,crop,price
01-07-2028,Punjab,Wheat,2469.06
01-12-2020,Karnataka,Pulses,4939.05
01-07-2027,Tamil Nadu,Soybean,4267.6
01-03-2021,Madhya Pradesh,Groundnut,5830.4
01-05-2022,Rajasthan,Mustard,5322.54
01-04-2027,Maharashtra,Soybean,4561.62
01-06-2028,Bihar,Sugarcane,377.73
01-10-2022,Maharashtra,Sugarcane,311.25
01-10-2021,Maharashtra,Rice,1809.43
01-09-2027,Rajasthan,Sugarcane,354.0
01-04-2027,Uttar Pradesh,Soybean,4559.75
01-02-2022,Tamil Nadu,Barley,1709.95
01-09-2024,Bihar,Rice,1983.45
01-06-2020,Karnataka,Pulses,5203.84
01-09-2027,Gujarat,Soybean,4049.4
01-02-2026,Maharashtra,Rice,2217.35
01-11-2028,Madhya Pradesh,Barley,1973.87
01-07-2024,Gujarat,Mustard,5433.69
01-11-2023,Karnataka,Groundnut,5950.24
01-08-2024,Uttar Pradesh,Pulses,5478.05
01-08-2027,Haryana,Pulses,5964.54
01-04-2021,Bihar,Wheat,2152.6
01-12-2022,Madhya Pradesh,Cotton,6380.03
01-04-2022,Madhya Pradesh,Cotton,6841.82
01-06-2021,Maharashtra,Barley,1685.93
01-06-2021,Tamil Nadu,Wheat,2153.72
01-10-2025,Madhya Pradesh,Maize,1659.41
01-06-2020,Uttar Pradesh,Cotton,6287.54
01-03-2021,Gujarat,Sugarcane,324.56
01-04-2021,Haryana,Cotton,6575.21
01-03-2024,Maharashtra,Pulses,5789.61
01-12-2026,Haryana,Soybean,4054.9
01-06-2028,Bihar,Pulses,6533.64
01-12-2021,Maharashtra,Sugarcane,305.4
01-12-2023,Madhya Pradesh,Soybean,3746.47
01-04-2020,Maharashtra,Mustard,5069.88
01-11-2023,Rajasthan,Soybean,3674.34
01-07-2028,Rajasthan,Rice,2251.27
01-03-2022,Gujarat,Sugarcane,333.55
01-10-2022,Tamil Nadu,Groundnut,5594.35
01-05-2025,Gujarat,Maize,1842.57
01-10-2020,Tamil Nadu,Mustard,4639.52
01-12-2027,Rajasthan,Soybean,4280.84
01-05-2020,Uttar Pradesh,Barley,1669.88
01-01-2026,Uttar Pradesh,Maize,1752.33
01-04-2027,Rajasthan,Mustard,6236.51
01-02-2026,Punjab,Sugarcane,361.13
01-12-2022,Madhya Pradesh,Wheat,2137.67
01-11-2022,Haryana,Mustard,4975.14
01-10-2028,Madhya Pradesh,Maize,1830.2
01-02-2022,Madhya Pradesh,Cotton,6595.1
01-05-2025,Uttar Pradesh,Pulses,5958.32
01-07-2028,Gujarat,Groundnut,6860.4
01-11-2020,Maharashtra,Rice,1791.42
01-03-2025,Bihar,Mustard,5792.47
01-07-2027,Uttar Pradesh,Cotton,7333.15
01-12-2025,Rajasthan,Sugarcane,348.05
01-10-2020,Maharashtra,Wheat,1980.4
01-07-2024,Rajasthan,Maize,1703.44
01-03-2028,Punjab,Mustard,6177.91
01-09-2027,Punjab,Soybean,4097.4
01-12-2022,Punjab,Cotton,6388.09
01-07-2024,Tamil Nadu,Cotton,6693.72
01-07-2026,Bihar,Sugarcane,365.23
01-02-2027,Maharashtra,Pulses,6098.09
01-03-2024,Tamil Nadu,Rice,2073.69
01-05-2023,Bihar,Wheat,2272.43
01-10-2026,Gujarat,Mustard,5556.15
01-11-2022,Rajasthan,Cotton,6132.59
01-10-2026,Madhya Pradesh,Wheat,2246.85
01-05-2020,Gujarat,Cotton,6347.13
01-01-2025,Karnataka,Soybean,4023.86
01-05-2028,Gujarat,Barley,2116.6
01-10-2028,Rajasthan,Soybean,4185.62
01-07-2024,Haryana,Maize,1722.41
01-02-2021,Bihar,Sugarcane,321.25
01-08-2026,Punjab,Groundnut,6517.49
01-09-2027,Madhya Pradesh,Wheat,2310.18
01-06-2021,Madhya Pradesh,Groundnut,5945.41
01-04-2027,Madhya Pradesh,Pulses,6273.04
01-10-2020,Madhya Pradesh,Soybean,3397.72
01-02-2020,Rajasthan,Mustard,4962.09
01-05-2026,Punjab,Barley,1972.95
01-04-2028,Karnataka,Rice,2333.64
01-03-2020,Punjab,Sugarcane,318.52
01-03-2021,Madhya Pradesh,Soybean,3760.23
01-12-2026,Gujarat,Mustard,5609.41
01-12-2022,Bihar,Barley,1664.38
01-10-2021,Madhya Pradesh,Rice,1784.11
01-02-2026,Karnataka,Wheat,2388.24
01-06-2025,Karnataka,Sugarcane,362.37
01-12-2026,Uttar Pradesh,Soybean,4107.56
01-05-2020,Karnataka,Pulses,5206.23
01-06-2021,Karnataka,Pulses,5239.09
01-09-2026,Madhya Pradesh,Wheat,2253.69
01-10-2026,Uttar Pradesh,Rice,2016.75
01-01-2025,Uttar Pradesh,Mustard,5434.74
01-11-2021,Bihar,Soybean,3574.09
01-10-2021,Punjab,Barley,1597.52
01-08-2026,Punjab,Cotton,7118.86
01-04-2024,Karnataka,Soybean,4128.92
01-01-2025,Gujarat,Wheat,2272.07
01-01-2025,Bihar,Mustard,5547.39
01-09-2020,Bihar,Pulses,4840.51
01-09-2022,Punjab,Sugarcane,309.13
01-10-2023,Maharashtra,Sugarcane,320.35
01-08-2028,Uttar Pradesh,Rice,2192.0
01-05-2024,Rajasthan,Sugarcane,357.81
01-05-2022,Gujarat,Mustard,5373.15
01-04-2025,Punjab,Maize,1820.67
01-05-2024,Punjab,Pulses,5883.88
01-05-2021,Haryana,Mustard,5190.13
01-01-2028,Bihar,Sugarcane,374.04
01-08-2026,Karnataka,Cotton,6951.01
01-09-2023,Karnataka,Mustard,5117.84
01-12-2025,Haryana,Sugarcane,342.37
01-09-2021,Tamil Nadu,Groundnut,5507.31
01-11-2028,Uttar Pradesh,Sugarcane,359.99
01-07-2027,Maharashtra,Maize,1812.66
01-06-2021,Karnataka,Maize,1600.05
01-07-2021,Maharashtra,Cotton,6318.19
01-06-2025,Punjab,Groundnut,6433.04
01-03-2021,Maharashtra,Groundnut,5941.49
01-11-2025,Maharashtra,Rice,1994.11
01-03-2027,Punjab,Sugarcane,373.02
01-01-2021,Haryana,Barley,1629.5
01-06-2025,Karnataka,Groundnut,6524.84
01-07-2024,Haryana,Mustard,5457.27
01-07-2022,Karnataka,Maize,1606.45
01-11-2025,Tamil Nadu,Wheat,2222.34
01-07-2023,Punjab,Pulses,5465.52
01-04-2022,Tamil Nadu,Sugarcane,341.9
01-02-2021,Bihar,Wheat,2109.56
01-01-2020,Rajasthan,Cotton,6038.4
01-12-2022,Gujarat,Sugarcane,322.98
01-12-2021,Bihar,Barley,1647.94
01-01-2021,Haryana,Wheat,2077.66
01-05-2026,Maharashtra,Groundnut,6729.63
01-02-2020,Uttar Pradesh,Sugarcane,303.95
01-07-2027,Madhya Pradesh,Pulses,6061.38
01-02-2020,Tamil Nadu,Mustard,4840.46
01-12-2023,Rajasthan,Soybean,3845.18
01-01-2024,Gujarat,Wheat,2272.81
01-09-2026,Gujarat,Pulses,5648.98
01-06-2028,Maharashtra,Barley,2072.27
01-01-2020,Punjab,Groundnut,5394.91
01-06-2022,Maharashtra,Soybean,3884.59
01-12-2025,Bihar,Rice,2059.57
01-12-2020,Haryana,Pulses,5049.3
01-01-2025,Madhya Pradesh,Groundnut,6396.28
01-01-2020,Rajasthan,Groundnut,5606.86
01-12-2022,Uttar Pradesh,Wheat,2155.19
01-06-2025,Karnataka,Cotton,7202.78
01-07-2022,Tamil Nadu,Groundnut,5867.56
01-06-2022,Bihar,Cotton,6676.99
01-07-2020,Haryana,Maize,1504.08
01-09-2021,Haryana,Sugarcane,299.09
01-02-2023,Punjab,Barley,1813.44
01-05-2020,Haryana,Soybean,3642.71
01-07-2023,Karnataka,Barley,1750.65
01-11-2020,Rajasthan,Barley,1596.82
01-01-2026,Rajasthan,Soybean,4197.08
01-08-2021,Bihar,Maize,1543.94
01-10-2025,Bihar,Mustard,5418.95
01-02-2025,Karnataka,Mustard,5726.44
01-08-2024,Karnataka,Mustard,5309.71
01-04-2023,Rajasthan,Wheat,2331.54
01-08-2023,Madhya Pradesh,Wheat,2185.01
01-08-2027,Haryana,Groundnut,6635.11
01-04-2025,Maharashtra,Pulses,6076.82
01-09-2020,Maharashtra,Cotton,5883.75
01-09-2028,Rajasthan,Wheat,2411.2
01-01-2022,Maharashtra,Mustard,5014.04
01-11-2026,Tamil Nadu,Groundnut,6366.58
01-04-2025,Karnataka,Mustard,5735.41
01-12-2025,Karnataka,Rice,2103.59
01-04-2026,Tamil Nadu,Barley,2002.53
01-01-2027,Rajasthan,Pulses,5946.42
01-02-2027,Haryana,Groundnut,6804.59
01-02-2023,Gujarat,Soybean,3933.16
01-01-2020,Punjab,Wheat,2015.9
01-01-2025,Gujarat,Mustard,5410.08
01-08-2027,Tamil Nadu,Pulses,5937.28
01-12-2022,Tamil Nadu,Maize,1617.61
01-12-2023,Maharashtra,Barley,1777.34
01-08-2023,Karnataka,Rice,1928.25
01-09-2021,Gujarat,Rice,1805.99
01-04-2026,Punjab,Mustard,5897.4
01-10-2024,Gujarat,Groundnut,6031.43
01-05-2023,Uttar Pradesh,Barley,1815.89
01-03-2021,Bihar,Sugarcane,326.03
01-11-2022,Madhya Pradesh,Maize,1571.92
01-04-2025,Madhya Pradesh,Sugarcane,357.89
01-06-2024,Gujarat,Wheat,2279.58
01-01-2022,Madhya Pradesh,Mustard,5120.36
01-03-2027,Haryana,Wheat,2512.9
01-09-2024,Punjab,Soybean,3841.74
01-04-2025,Gujarat,Rice,2197.95
01-08-2021,Uttar Pradesh,Mustard,4856.29
01-10-2022,Karnataka,Wheat,2094.45
01-05-2025,Rajasthan,Groundnut,6716.13
01-02-2020,Maharashtra,Soybean,3614.08
01-08-2022,Haryana,Pulses,5292.8
01-05-2024,Maharashtra,Pulses,5900.96
01-03-2025,Bihar,Pulses,5990.05
01-05-2024,Haryana,Rice,2136.44
01-04-2023,Punjab,Pulses,5768.09
01-08-2021,Uttar Pradesh,Cotton,6020.51
01-03-2020,Karnataka,Barley,1663.66
01-06-2023,Haryana,Sugarcane,339.62
01-02-2021,Rajasthan,Rice,1904.19
01-03-2021,Madhya Pradesh,Pulses,5369.63
01-06-2022,Rajasthan,Cotton,6720.97
01-08-2028,Madhya Pradesh,Maize,1805.22
01-01-2026,Tamil Nadu,Mustard,5620.74
01-03-2022,Uttar Pradesh,Groundnut,6208.2
01-06-2020,Haryana,Rice,1905.18
01-10-2022,Haryana,Pulses,5174.13
01-11-2024,Uttar Pradesh,Maize,1637.46
01-07-2020,Haryana,Rice,1838.26
01-07-2020,Karnataka,Sugarcane,298.78
01-03-2027,Tamil Nadu,Cotton,7592.16
01-08-2026,Tamil Nadu,Groundnut,6513.38
01-05-2023,Bihar,Soybean,4049.77
01-08-2021,Haryana,Cotton,6079.77
01-07-2027,Uttar Pradesh,Pulses,6012.53
01-01-2023,Rajasthan,Mustard,5186.17
01-10-2020,Rajasthan,Soybean,3404.0
01-12-2021,Punjab,Barley,1633.44
01-09-2026,Gujarat,Maize,1732.55
01-09-2025,Uttar Pradesh,Wheat,2243.68
01-12-2022,Tamil Nadu,Pulses,5223.5
01-12-2024,Gujarat,Rice,1992.72
01-02-2022,Gujarat,Rice,1970.24
01-11-2023,Maharashtra,Rice,1954.59
01-10-2024,Maharashtra,Wheat,2207.36
01-11-2025,Gujarat,Groundnut,6124.42
01-06-2020,Madhya Pradesh,Mustard,5018.99
01-09-2024,Rajasthan,Sugarcane,324.96
01-07-2026,Uttar Pradesh,Sugarcane,359.92
01-11-2027,Rajasthan,Barley,1875.75
01-05-2025,Punjab,Wheat,2404.03
01-10-2020,Bihar,Cotton,5938.33
01-05-2024,Haryana,Cotton,7095.34
01-05-2020,Haryana,Groundnut,5869.41
01-10-2025,Punjab,Barley,1762.44
01-11-2026,Maharashtra,Barley,1810.27
01-02-2025,Karnataka,Cotton,7096.76
01-01-2022,Uttar Pradesh,Pulses,5326.35
01-06-2021,Haryana,Mustard,5122.23
01-07-2028,Madhya Pradesh,Pulses,6379.51
01-06-2022,Madhya Pradesh,Rice,1988.75
01-02-2023,Punjab,Wheat,2255.14
01-02-2028,Maharashtra,Sugarcane,377.03
01-09-2022,Karnataka,Cotton,6148.25
01-08-2026,Karnataka,Pulses,5940.64
01-10-2020,Punjab,Rice,1752.91
01-06-2022,Haryana,Soybean,3782.65
01-03-2027,Karnataka,Sugarcane,379.05
01-02-2023,Punjab,Cotton,6828.06
01-02-2023,Gujarat,Barley,1785.21
01-11-2026,Tamil Nadu,Maize,1726.39
01-11-2025,Maharashtra,Wheat,2229.24
01-11-2027,Punjab,Cotton,7167.28
01-09-2026,Karnataka,Wheat,2298.68
01-03-2025,Maharashtra,Wheat,2394.9
01-07-2024,Uttar Pradesh,Barley,1817.19
01-10-2020,Rajasthan,Sugarcane,294.56
01-06-2025,Rajasthan,Soybean,4108.0
01-06-2026,Gujarat,Maize,1835.16
01-02-2026,Gujarat,Groundnut,6550.03
01-06-2022,Gujarat,Rice,1962.72
01-10-2026,Gujarat,Cotton,6784.76
01-10-2022,Maharashtra,Cotton,6117.3
01-11-2026,Gujarat,Mustard,5597.72
01-06-2021,Madhya Pradesh,Sugarcane,319.26
01-01-2028,Tamil Nadu,Maize,1878.6
01-06-2024,Bihar,Barley,1875.9
01-11-2028,Karnataka,Wheat,2454.16
01-07-2022,Haryana,Groundnut,5802.3
01-12-2022,Tamil Nadu,Rice,1922.51
01-01-2028,Rajasthan,Cotton,7308.19
01-10-2027,Madhya Pradesh,Sugarcane,345.09
01-08-2020,Madhya Pradesh,Sugarcane,299.12
01-06-2026,Tamil Nadu,Mustard,5888.58
01-04-2021,Punjab,Groundnut,6094.13
01-02-2023,Haryana,Groundnut,6062.36
01-02-2020,Tamil Nadu,Barley,1656.68
01-10-2021,Madhya Pradesh,Barley,1596.14
01-12-2024,Karnataka,Cotton,6834.38
01-05-2020,Haryana,Wheat,2071.58
01-06-2026,Haryana,Wheat,2407.66
01-02-2026,Tamil Nadu,Pulses,6178.74
01-03-2024,Punjab,Groundnut,6346.41
01-05-2028,Karnataka,Groundnut,7166.52
01-03-2020,Bihar,Pulses,5198.32
01-03-2028,Karnataka,Groundnut,7270.27
01-11-2025,Punjab,Barley,1787.43
01-10-2023,Karnataka,Wheat,2105.12
01-02-2027,Tamil Nadu,Rice,2216.0
01-05-2022,Rajasthan,Wheat,2254.87
01-05-2024,Tamil Nadu,Rice,2099.65
01-09-2022,Rajasthan,Groundnut,5653.04
01-01-2028,Gujarat,Maize,1823.06
01-01-2025,Haryana,Cotton,6897.49
01-08-2021,Tamil Nadu,Soybean,3550.81
01-10-2028,Rajasthan,Rice,2191.85
01-10-2026,Karnataka,Mustard,5573.36
01-01-2026,Maharashtra,Maize,1775.1
01-05-2023,Rajasthan,Cotton,6832.29
01-07-2025,Haryana,Sugarcane,344.91
01-08-2028,Madhya Pradesh,Groundnut,6793.27
01-05-2022,Rajasthan,Pulses,5557.18
01-06-2027,Bihar,Rice,2215.44
01-07-2021,Rajasthan,Maize,1555.38
01-12-2025,Uttar Pradesh,Maize,1691.63
01-09-2026,Rajasthan,Pulses,5740.58
01-06-2022,Maharashtra,Maize,1628.89
01-08-2028,Maharashtra,Maize,1846.38
01-07-2026,Rajasthan,Maize,1795.55
01-04-2028,Haryana,Barley,2055.24
01-04-2020,Bihar,Mustard,5089.58
01-12-2026,Madhya Pradesh,Barley,1869.94
01-01-2022,Karnataka,Wheat,2103.01
01-03-2027,Karnataka,Mustard,6044.79
01-10-2023,Rajasthan,Groundnut,5901.34
01-01-2027,Haryana,Rice,2141.29
01-04-2024,Haryana,Barley,1919.49
01-06-2023,Tamil Nadu,Maize,1674.76
01-11-2021,Bihar,Mustard,4827.84
01-11-2028,Gujarat,Soybean,4217.57
01-01-2025,Haryana,Wheat,2330.35
01-10-2021,Bihar,Sugarcane,294.03
01-02-2021,Madhya Pradesh,Pulses,5233.26
01-04-2025,Uttar Pradesh,Groundnut,6740.67
01-10-2021,Gujarat,Barley,1630.77
01-04-2023,Punjab,Mustard,5598.17
01-08-2024,Tamil Nadu,Cotton,6738.6
01-05-2022,Bihar,Barley,1770.46
01-08-2025,Gujarat,Mustard,5494.07
01-05-2028,Bihar,Groundnut,7253.42
01-07-2025,Karnataka,Mustard,5564.93
01-09-2025,Bihar,Wheat,2280.2
01-08-2021,Haryana,Pulses,5202.21
01-06-2027,Rajasthan,Soybean,4424.9
01-08-2021,Haryana,Sugarcane,303.03
01-07-2024,Punjab,Maize,1680.8
01-03-2025,Rajasthan,Mustard,5811.06
01-04-2025,Rajasthan,Rice,2179.79
01-11-2022,Haryana,Pulses,5214.68
01-09-2026,Tamil Nadu,Wheat,2251.76
01-10-2025,Rajasthan,Mustard,5254.77
01-06-2026,Haryana,Groundnut,6627.15
01-12-2028,Tamil Nadu,Soybean,4400.57
01-12-2024,Madhya Pradesh,Groundnut,6232.08
01-05-2022,Uttar Pradesh,Sugarcane,334.73
01-08-2026,Karnataka,Groundnut,6472.11
01-03-2022,Gujarat,Soybean,3852.24
01-01-2022,Uttar Pradesh,Sugarcane,313.69
01-07-2021,Tamil Nadu,Barley,1670.9
01-04-2027,Gujarat,Sugarcane,379.37
01-04-2023,Gujarat,Sugarcane,351.5
01-06-2027,Karnataka,Soybean,4323.46
01-09-2028,Punjab,Pulses,6061.93
01-06-2028,Haryana,Barley,2044.74
01-10-2024,Bihar,Wheat,2148.05
01-08-2022,Tamil Nadu,Maize,1596.48
01-06-2026,Punjab,Soybean,4282.25
01-10-2021,Haryana,Rice,1787.74
01-07-2023,Rajasthan,Barley,1772.54
01-04-2026,Rajasthan,Cotton,7388.87
01-07-2022,Tamil Nadu,Sugarcane,321.28
01-01-2021,Karnataka,Pulses,5142.47
01-12-2026,Uttar Pradesh,Wheat,2376.61
01-06-2028,Rajasthan,Pulses,6341.54
01-12-2028,Tamil Nadu,Pulses,6218.66
01-08-2022,Rajasthan,Soybean,3692.65
01-08-2026,Rajasthan,Pulses,5803.6
01-12-2021,Bihar,Maize,1551.97
01-11-2024,Karnataka,Soybean,3889.95
01-10-2028,Tamil Nadu,Rice,2194.51
01-10-2020,Gujarat,Mustard,4692.79
01-10-2021,Maharashtra,Maize,1525.85
01-01-2027,Gujarat,Sugarcane,363.52
01-12-2024,Madhya Pradesh,Pulses,5659.94
01-03-2022,Gujarat,Cotton,6768.19
01-10-2027,Uttar Pradesh,Barley,1848.74
01-10-2028,Rajasthan,Wheat,2365.43
01-09-2020,Madhya Pradesh,Rice,1755.48
01-02-2026,Madhya Pradesh,Cotton,7389.03
01-08-2020,Rajasthan,Wheat,1989.64
01-08-2025,Madhya Pradesh,Maize,1710.38
01-06-2026,Bihar,Wheat,2403.53
01-03-2023,Madhya Pradesh,Rice,2045.68
01-01-2025,Punjab,Wheat,2266.12
01-04-2028,Haryana,Maize,1955.57
01-09-2024,Punjab,Cotton,6573.06
01-02-2022,Gujarat,Cotton,6651.37
01-09-2024,Bihar,Pulses,5477.74
01-12-2026,Punjab,Wheat,2390.41
01-04-2024,Haryana,Sugarcane,355.28
01-01-2023,Madhya Pradesh,Cotton,6526.61
01-11-2026,Haryana,Wheat,2336.54
01-10-2025,Maharashtra,Barley,1761.38
01-11-2021,Punjab,Cotton,6121.65
01-05-2021,Tamil Nadu,Cotton,6482.74
01-01-2026,Tamil Nadu,Cotton,7201.5
01-06-2022,Karnataka,Groundnut,6123.67
01-04-2027,Madhya Pradesh,Soybean,4520.14
01-01-2021,Bihar,Barley,1648.94
01-03-2022,Punjab,Groundnut,6023.85
01-02-2022,Rajasthan,Mustard,5194.28
01-09-2024,Karnataka,Cotton,6495.65
01-12-2026,Uttar Pradesh,Maize,1775.67
01-02-2022,Maharashtra,Sugarcane,331.24
01-11-2022,Haryana,Sugarcane,310.63
01-04-2025,Karnataka,Rice,2207.97
01-02-2024,Tamil Nadu,Mustard,5556.02
01-09-2021,Madhya Pradesh,Soybean,3534.81
01-11-2027,Karnataka,Pulses,5823.5
01-07-2023,Tamil Nadu,Soybean,3813.26
01-09-2028,Karnataka,Rice,2185.1
01-11-2020,Madhya Pradesh,Groundnut,5359.38
01-05-2028,Madhya Pradesh,Pulses,6550.59
01-06-2027,Tamil Nadu,Cotton,7562.81
01-04-2021,Rajasthan,Mustard,5196.17
01-08-2024,Bihar,Maize,1681.61
01-01-2026,Madhya Pradesh,Sugarcane,355.69
01-06-2020,Karnataka,Rice,1873.71
01-12-2027,Uttar Pradesh,Groundnut,6667.76
01-08-2025,Tamil Nadu,Pulses,5689.3
01-02-2027,Gujarat,Wheat,2453.55
01-02-2023,Karnataka,Wheat,2277.2
01-10-2028,Rajasthan,Cotton,7200.31
01-04-2024,Uttar Pradesh,Soybean,4120.88
01-11-2020,Gujarat,Pulses,4953.29
01-02-2021,Punjab,Mustard,5155.6
01-05-2020,Karnataka,Maize,1552.29
01-07-2026,Karnataka,Pulses,5942.3
01-02-2025,Karnataka,Rice,2116.52
01-10-2022,Rajasthan,Sugarcane,312.16
01-02-2020,Haryana,Sugarcane,309.62
01-11-2024,Gujarat,Soybean,3847.26
01-07-2020,Gujarat,Mustard,4783.21
01-08-2025,Punjab,Barley,1805.23
01-03-2022,Maharashtra,Groundnut,6127.88
01-09-2026,Uttar Pradesh,Groundnut,6393.56
01-07-2024,Maharashtra,Maize,1676.49
01-05-2026,Madhya Pradesh,Wheat,2530.05
01-12-2021,Haryana,Pulses,5212.27
01-09-2024,Punjab,Sugarcane,325.95
01-07-2021,Rajasthan,Barley,1643.34
01-03-2027,Maharashtra,Pulses,6261.17
01-01-2021,Maharashtra,Rice,1847.83
01-12-2025,Gujarat,Pulses,5707.36
01-07-2023,Rajasthan,Groundnut,5963.12
01-09-2028,Maharashtra,Rice,2128.55
01-05-2022,Tamil Nadu,Rice,2026.98
01-02-2022,Bihar,Cotton,6603.52
01-09-2025,Gujarat,Pulses,5541.85
01-05-2023,Maharashtra,Pulses,5713.41
01-11-2028,Uttar Pradesh,Cotton,7370.29
01-07-2025,Maharashtra,Cotton,6927.9
01-03-2022,Maharashtra,Soybean,3950.49
01-07-2022,Bihar,Groundnut,5983.12
01-10-2023,Karnataka,Groundnut,5887.79
01-08-2020,Tamil Nadu,Pulses,4906.02
01-06-2024,Uttar Pradesh,Wheat,2339.8
01-10-2021,Tamil Nadu,Soybean,3486.94
01-12-2024,Karnataka,Rice,2030.28
01-06-2026,Madhya Pradesh,Groundnut,6651.08
01-07-2027,Tamil Nadu,Barley,1955.13
01-11-2021,Rajasthan,Barley,1594.88
01-07-2025,Gujarat,Barley,1872.42
01-08-2027,Uttar Pradesh,Rice,2118.59
01-01-2027,Rajasthan,Groundnut,6777.56
01-12-2023,Uttar Pradesh,Maize,1634.18
01-11-2025,Rajasthan,Soybean,3952.49
01-03-2020,Madhya Pradesh,Barley,1691.65
01-06-2022,Uttar Pradesh,Groundnut,6041.46
01-10-2025,Haryana,Cotton,6552.82
01-01-2027,Rajasthan,Soybean,4286.45
01-10-2020,Gujarat,Maize,1473.18
01-08-2020,Rajasthan,Soybean,3489.19
01-08-2024,Madhya Pradesh,Maize,1635.29
01-02-2028,Madhya Pradesh,Cotton,7561.1
01-05-2022,Karnataka,Maize,1644.26
01-06-2026,Gujarat,Groundnut,6748.34
01-08-2020,Punjab,Pulses,4952.91
01-08-2020,Madhya Pradesh,Mustard,4731.62
01-06-2020,Madhya Pradesh,Wheat,2062.7
01-10-2026,Uttar Pradesh,Soybean,4069.92
01-12-2021,Bihar,Pulses,5227.59
01-05-2021,Bihar,Sugarcane,329.04
01-10-2027,Madhya Pradesh,Rice,2136.31
01-10-2022,Madhya Pradesh,Pulses,5199.89
01-09-2026,Bihar,Maize,1729.59
01-08-2022,Rajasthan,Cotton,6366.5
01-09-2028,Rajasthan,Cotton,7230.2
01-09-2028,Tamil Nadu,Maize,1810.76
01-09-2022,Madhya Pradesh,Groundnut,5767.73
01-06-2026,Bihar,Barley,1951.89
01-09-2024,Karnataka,Sugarcane,328.38
01-01-2028,Uttar Pradesh,Rice,2264.55
01-04-2025,Gujarat,Groundnut,6763.49
01-06-2023,Gujarat,Mustard,5360.18
01-12-2023,Gujarat,Maize,1614.59
01-06-2020,Haryana,Sugarcane,305.59
01-06-2027,Rajasthan,Maize,1903.1
01-10-2024,Bihar,Groundnut,5969.56
01-08-2026,Haryana,Rice,2126.17
01-12-2023,Bihar,Soybean,3809.59
01-03-2021,Bihar,Groundnut,5877.88
01-08-2020,Bihar,Pulses,4979.93
01-09-2020,Rajasthan,Soybean,3396.85
01-06-2022,Haryana,Mustard,5359.67
01-01-2022,Bihar,Soybean,3742.1
01-12-2026,Gujarat,Barley,1876.02
01-08-2027,Rajasthan,Wheat,2440.35
01-03-2027,Haryana,Soybean,4451.45
01-03-2024,Bihar,Sugarcane,349.28
01-01-2024,Karnataka,Groundnut,6197.91
01-07-2024,Gujarat,Pulses,5628.39
01-09-2028,Madhya Pradesh,Sugarcane,359.04
01-01-2020,Punjab,Cotton,6055.74
01-08-2025,Uttar Pradesh,Sugarcane,344.65
01-09-2020,Maharashtra,Soybean,3473.36
01-05-2022,Maharashtra,Cotton,6683.52
01-07-2020,Bihar,Sugarcane,308.6
01-05-2028,Haryana,Barley,2045.17
01-11-2028,Uttar Pradesh,Rice,2174.77
01-03-2023,Punjab,Soybean,3960.05
01-12-2022,Karnataka,Wheat,2128.99
01-01-2022,Punjab,Groundnut,5810.86
01-03-2026,Maharashtra,Cotton,7432.57
01-05-2025,Bihar,Pulses,5936.62
01-04-2025,Uttar Pradesh,Wheat,2438.35
01-09-2023,Madhya Pradesh,Maize,1597.98
01-07-2027,Bihar,Cotton,7335.7
01-02-2027,Tamil Nadu,Cotton,7355.98
01-12-2020,Uttar Pradesh,Maize,1527.17
01-03-2021,Rajasthan,Maize,1613.39
01-03-2026,Bihar,Sugarcane,377.53
01-12-2022,Haryana,Cotton,6471.95
01-02-2028,Punjab,Rice,2294.12
01-02-2027,Madhya Pradesh,Cotton,7369.87
01-01-2022,Uttar Pradesh,Maize,1579.63
01-09-2021,Maharashtra,Groundnut,5430.13
01-06-2023,Karnataka,Pulses,5650.16
01-06-2022,Gujarat,Wheat,2160.07
01-03-2022,Tamil Nadu,Mustard,5389.37
01-07-2023,Tamil Nadu,Groundnut,6092.06
01-09-2021,Uttar Pradesh,Groundnut,5603.64
01-01-2022,Bihar,Mustard,5136.72
01-08-2023,Rajasthan,Cotton,6479.36
01-11-2022,Haryana,Maize,1539.88
01-11-2025,Tamil Nadu,Maize,1680.42
01-07-2027,Tamil Nadu,Groundnut,6733.76
01-03-2024,Madhya Pradesh,Sugarcane,345.86
01-05-2027,Madhya Pradesh,Maize,1899.31
01-02-2025,Punjab,Barley,1882.15
01-03-2023,Punjab,Mustard,5422.39
01-07-2022,Maharashtra,Sugarcane,328.67
01-04-2021,Rajasthan,Barley,1771.11
01-08-2021,Uttar Pradesh,Maize,1549.25
01-02-2024,Tamil Nadu,Soybean,4056.33
01-09-2027,Madhya Pradesh,Pulses,5796.72
01-03-2021,Uttar Pradesh,Rice,1924.19
01-03-2024,Gujarat,Cotton,7101.15
01-08-2023,Madhya Pradesh,Mustard,5172.16
01-12-2021,Punjab,Sugarcane,311.01
01-10-2021,Uttar Pradesh,Mustard,4722.57
01-12-2028,Gujarat,Groundnut,6789.66
01-08-2020,Punjab,Mustard,4758.79
01-12-2023,Haryana,Rice,1947.44
01-10-2022,Madhya Pradesh,Soybean,3628.51
01-12-2026,Tamil Nadu,Maize,1792.64
01-08-2023,Tamil Nadu,Maize,1601.97
01-09-2021,Rajasthan,Maize,1513.31
01-07-2028,Maharashtra,Groundnut,6973.41
01-08-2022,Haryana,Barley,1696.08
01-05-2026,Maharashtra,Barley,1963.35
01-09-2026,Maharashtra,Sugarcane,338.89
01-05-2028,Punjab,Sugarcane,398.31
